1
0 90 37

	11.3665	11.1039	10.3709	9.19441
	7.72346	6.26257	5	4.06983
	3.39497	2.88268	2.50726	2.27151
	2.17877	2.20894	2.16089	1.71955
	1.0095	0.405587	0.122905	0.0731844
	0.0569832	0.0513966	0.0463687	0.0418994
	0.0368715	0.0329609	0.0301676	0.024581
	0.0189944	0.0122905	0.00893855	0.00502793
	0.00335196	0.0027933	0.00167598	0.000558659
	0
